Front_X;Front_Y;Front_Z;Back_X;Back_Y;Back_Z;Timestamp;SpeedShip;Latitude;Longitude;Depth;DistToFloor;Heading;Pitch;Roll;M_UP;M_Down;M_Right;M_Left;VertForvUp;VertForvDown;VertBackUp;VertBackDown;GorizForw;GorizBack;Bat1_50_I;Bat2_50_I;Bat3_50_I;Bat4_50_I;Bat1_27_I;Bat2_27_I;Bat3_27_I;Bat4_27_I;SpeedShipEML;EmiErrorFlag
-1856;9094;-34422;3948;25892;-34686;1573218688273880;0.38892;0.785874418;0.617694938;4.59467;2.66864;6.04027;-0.200692;0.063118;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1848;9192;-34380;3996;26100;-34590;1573218688293806;0.38892;0.785874418;0.617694938;4.59467;2.66864;6.04027;-0.200692;0.063118;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1874;9108;-34376;4038;26054;-34582;1573218688313880;0.38892;0.785874418;0.617694938;4.59467;2.66864;6.04027;-0.200692;0.063118;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1828;9114;-34306;3948;25902;-34652;1573218688333814;0.38892;0.785874418;0.617694938;4.59467;2.66864;6.04027;-0.200692;0.063118;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1918;9088;-34300;3976;25836;-34714;1573218688353822;0.38892;0.785874418;0.617694938;4.59467;2.66864;6.04027;-0.200692;0.063118;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1904;9140;-34506;4000;26072;-34656;1573218688373827;0.38892;0.785874418;0.617694938;4.54195;2.66864;6.03941;-0.203413;0.0613415;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1872;9130;-34482;3956;25794;-34588;1573218688393838;0.38892;0.785874418;0.617694938;4.54195;2.66864;6.03941;-0.203413;0.0613415;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1908;9040;-34464;3914;25972;-34586;1573218688413828;0.38892;0.785874418;0.617694938;4.54195;2.66864;6.03941;-0.203413;0.0613415;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1898;9060;-34444;3952;25996;-34642;1573218688433845;0.38892;0.785874418;0.617694938;4.54195;2.66864;6.03941;-0.203413;0.0613415;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1832;9056;-34456;3948;26016;-34738;1573218688453859;0.38892;0.785874418;0.617694938;4.54195;2.66864;6.03941;-0.203413;0.0613415;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1854;8984;-34418;3928;26094;-34698;1573218688473907;0.400032;0.785874418;0.617694938;4.54195;2.66751;6.03941;-0.203413;0.0613415;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1830;8948;-34384;4030;26044;-34660;1573218688493862;0.400032;0.785874418;0.617694938;4.54195;2.66751;6.03941;-0.203413;0.0613415;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1748;8990;-34412;4016;26102;-34584;1573218688513876;0.400032;0.785874418;0.617694938;4.54195;2.66751;6.03941;-0.203413;0.0613415;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1798;9006;-34482;4000;25976;-34620;1573218688533821;0.400032;0.785874418;0.617694938;4.54195;2.66751;6.03941;-0.203413;0.0613415;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1812;8942;-34430;3950;26088;-34686;1573218688553798;0.400032;0.785874418;0.617694938;4.54195;2.66751;6.03941;-0.203413;0.0613415;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1854;8916;-34472;3998;25994;-34740;1573218688573854;0.400032;0.785874418;0.617694938;4.53094;2.66751;6.03851;-0.206066;0.0594729;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1774;8994;-34484;3958;26070;-34712;1573218688593787;0.400032;0.785874418;0.617694938;4.53094;2.66751;6.03851;-0.206066;0.0594729;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1764;8984;-34444;3960;25934;-34688;1573218688613809;0.400032;0.785874418;0.617694938;4.53094;2.66751;6.03851;-0.206066;0.0594729;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1808;8874;-34468;3988;26120;-34604;1573218688633809;0.400032;0.785874418;0.617694938;4.53094;2.66751;6.03851;-0.206066;0.0594729;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1772;8964;-34468;3910;26120;-34622;1573218688653833;0.400032;0.785874418;0.617694938;4.53094;2.66751;6.03851;-0.206066;0.0594729;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1772;8938;-34434;3966;25968;-34602;1573218688673845;0.400032;0.785874418;0.617694938;4.53094;2.66751;6.03851;-0.206066;0.0594729;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1814;8870;-34476;4008;25846;-34738;1573218688693792;0.400032;0.785874418;0.617694938;4.53094;2.66751;6.03851;-0.206066;0.0594729;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1790;8940;-34406;3918;25962;-34708;1573218688713806;0.400032;0.785874418;0.617694938;4.53094;2.66751;6.03851;-0.206066;0.0594729;28.3047;-55.0199;44.9325;-38.9093;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1812;8982;-34432;3898;25994;-34630;1573218688733948;0.405588;0.785874418;0.617694938;4.53094;2.6664;6.03851;-0.206066;0.0594729;28.3047;-55.0199;44.9325;-38.7764;-95.9656;-96.2174;-103.872;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1906;8862;-34374;3942;25874;-34608;1573218688753825;0.405588;0.785874418;0.617694938;4.53094;2.6664;6.03851;-0.206066;0.0594729;16.4667;-66.8382;44.8853;-38.7764;-95.9656;-96.2174;-103.921;-103.309;-0.0046751;-0.0117158;10.9141;12.9922;15.7422;0;1.65;2.07;2.16;0;0;0
-1900;9004;-34358;3918;26158;-34604;1573218688773802;0.405588;0.785874418;0.617694938;4.53094;2.6664;6.03851;-0.206066;0.0594729;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-96.2174;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1842;9010;-34362;3882;26038;-34656;1573218688793808;0.405588;0.785874418;0.617694938;4.53018;2.6664;6.03761;-0.208709;0.0575925;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-96.2174;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1878;8918;-34350;3934;25980;-34686;1573218688813798;0.405588;0.785874418;0.617694938;4.53018;2.6664;6.03761;-0.208709;0.0575925;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1876;8952;-34354;3950;26026;-34764;1573218688833971;0.405588;0.785874418;0.617694938;4.53018;2.6664;6.03761;-0.208709;0.0575925;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1894;9014;-34374;3900;25896;-34632;1573218688853978;0.405588;0.785874418;0.617694938;4.53018;2.6664;6.03761;-0.208709;0.0575925;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1884;8940;-34318;3946;25930;-34632;1573218688873809;0.405588;0.785874418;0.617694938;4.53018;2.6664;6.03761;-0.208709;0.0575925;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1944;8978;-34384;3958;25864;-34604;1573218688893833;0.405588;0.785874418;0.617694938;4.53018;2.6664;6.03761;-0.208709;0.0575925;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1906;9052;-34462;3848;26022;-34622;1573218688913850;0.405588;0.785874418;0.617694938;4.53018;2.6664;6.03761;-0.208709;0.0575925;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1932;8930;-34472;3852;25928;-34652;1573218688933834;0.405588;0.785874418;0.617694938;4.53018;2.6664;6.03761;-0.208709;0.0575925;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-2008;9014;-34458;3942;25826;-34762;1573218688953841;0.405588;0.785874418;0.617694938;4.53018;2.6664;6.03761;-0.208709;0.0575925;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-2022;9008;-34492;3872;26024;-34716;1573218688973826;0.405588;0.785874418;0.617694938;4.53018;2.6664;6.03761;-0.208709;0.0575925;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1940;9020;-34532;3884;25938;-34670;1573218688993793;0.405588;0.785874418;0.617694938;4.53018;2.66515;6.03761;-0.208709;0.0575925;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1948;8930;-34488;3926;25798;-34640;1573218689013796;0.405588;0.785874424;0.617695003;4.51157;2.66515;6.03677;-0.211249;0.0556369;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1932;9032;-34342;3886;26058;-34592;1573218689033808;0.405588;0.785874424;0.617695003;4.51157;2.66515;6.03677;-0.211249;0.0556369;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1936;8956;-34384;3834;25908;-34596;1573218689053856;0.405588;0.785874424;0.617695003;4.51157;2.66515;6.03677;-0.211249;0.0556369;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1974;9008;-34412;3934;25862;-34632;1573218689073837;0.405588;0.785874424;0.617695003;4.51157;2.66515;6.03677;-0.211249;0.0556369;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1984;8982;-34488;3874;26106;-34730;1573218689093809;0.405588;0.785874424;0.617695003;4.51157;2.66515;6.03677;-0.211249;0.0556369;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1948;8990;-34536;3842;26108;-34726;1573218689113820;0.405588;0.785874424;0.617695003;4.51157;2.66515;6.03677;-0.211249;0.0556369;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1908;8938;-34496;3876;25996;-34698;1573218689133858;0.405588;0.785874424;0.617695003;4.51157;2.66515;6.03677;-0.211249;0.0556369;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1942;8880;-34380;3898;25986;-34590;1573218689153864;0.405588;0.785874424;0.617695003;4.51157;2.66515;6.03677;-0.211249;0.0556369;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1874;8946;-34372;3874;25964;-34602;1573218689173867;0.405588;0.785874424;0.617695003;4.51157;2.66515;6.03677;-0.211249;0.0556369;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1894;8890;-34396;3848;26020;-34600;1573218689193936;0.405588;0.785874424;0.617695003;4.51157;2.66515;6.03677;-0.211249;0.0556369;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1914;8882;-34438;3908;25918;-34690;1573218689213798;0.405588;0.785874424;0.617695003;4.45012;2.66515;6.03577;-0.214081;0.0533938;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1932;8896;-34486;3832;25956;-34720;1573218689233841;0.405588;0.785874424;0.617695003;4.45012;2.66515;6.03577;-0.214081;0.0533938;16.4667;-66.8382;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.00431931;0.0248298;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1864;8932;-34396;3788;26074;-34690;1573218689253802;0.405588;0.785874424;0.617695003;4.45012;2.6629;6.03577;-0.214081;0.0533938;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1892;8858;-34444;3912;25894;-34676;1573218689273809;0.405588;0.785874424;0.617695003;4.45012;2.6629;6.03577;-0.214081;0.0533938;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1814;8882;-34444;3870;26196;-34642;1573218689293853;0.405588;0.785874424;0.617695003;4.45012;2.6629;6.03577;-0.214081;0.0533938;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1820;8886;-34498;3840;26084;-34584;1573218689313824;0.405588;0.785874424;0.617695003;4.45012;2.6629;6.03577;-0.214081;0.0533938;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1864;8850;-34438;3912;26040;-34578;1573218689333849;0.405588;0.785874424;0.617695003;4.45012;2.6629;6.03577;-0.214081;0.0533938;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1828;8840;-34424;3906;25996;-34708;1573218689353870;0.405588;0.785874424;0.617695003;4.45012;2.6629;6.03577;-0.214081;0.0533938;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1874;8878;-34558;3844;26080;-34726;1573218689373816;0.405588;0.785874424;0.617695003;4.45012;2.6629;6.03577;-0.214081;0.0533938;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1856;8888;-34496;3838;26072;-34708;1573218689393848;0.405588;0.785874424;0.617695003;4.45012;2.6629;6.03577;-0.214081;0.0533938;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1866;8822;-34308;3828;26054;-34602;1573218689413889;0.405588;0.785874424;0.617695003;4.32502;2.6629;6.035;-0.215912;0.0520219;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1868;8872;-34378;3786;26082;-34590;1573218689433802;0.405588;0.785874424;0.617695003;4.32502;2.6629;6.035;-0.215912;0.0520219;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1886;8932;-34366;3840;26114;-34580;1573218689453812;0.405588;0.785874424;0.617695003;4.32502;2.6629;6.035;-0.215912;0.0520219;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1874;8886;-34316;3854;26024;-34628;1573218689473844;0.405588;0.785874424;0.617695003;4.32502;2.6629;6.035;-0.215912;0.0520219;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1888;8876;-34382;3822;26002;-34668;1573218689493914;0.405588;0.785874424;0.617695003;4.32502;2.6629;6.035;-0.215912;0.0520219;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1830;8966;-34354;3776;26052;-34690;1573218689513800;0.405588;0.785874424;0.617695003;4.32502;2.6629;6.035;-0.215912;0.0520219;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1850;8918;-34340;3818;25836;-34658;1573218689533798;0.405588;0.785874424;0.617695003;4.32502;2.66213;6.035;-0.215912;0.0520219;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1924;8924;-34526;3820;25992;-34580;1573218689553801;0.405588;0.785874424;0.617695003;4.32502;2.66213;6.035;-0.215912;0.0520219;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1888;8988;-34504;3738;26208;-34572;1573218689573833;0.405588;0.785874424;0.617695003;4.32502;2.66213;6.035;-0.215912;0.0520219;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1900;8914;-34462;3818;26026;-34614;1573218689593865;0.405588;0.785874424;0.617695003;4.32502;2.66213;6.035;-0.215912;0.0520219;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1938;8858;-34352;3836;26166;-34692;1573218689613852;0.405588;0.785874424;0.617695003;4.32502;2.66213;6.035;-0.215912;0.0520219;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1886;8946;-34354;3804;26262;-34680;1573218689633796;0.405588;0.785874424;0.617695003;4.32502;2.66213;6.03437;-0.217523;0.051002;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1882;8930;-34352;3824;26054;-34604;1573218689653829;0.405588;0.785874424;0.617695003;4.32502;2.66213;6.03437;-0.217523;0.051002;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1902;8830;-34340;3868;26078;-34566;1573218689673797;0.405588;0.785874424;0.617695003;4.32502;2.66213;6.03437;-0.217523;0.051002;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1910;8964;-34416;3794;26030;-34602;1573218689693802;0.405588;0.785874424;0.617695003;4.32502;2.66213;6.03437;-0.217523;0.051002;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1892;8968;-34414;3768;26218;-34622;1573218689713868;0.405588;0.785874424;0.617695003;4.32502;2.66213;6.03437;-0.217523;0.051002;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1974;8938;-34476;3788;26000;-34712;1573218689733819;0.405588;0.785874424;0.617695003;4.32502;2.66213;6.03437;-0.217523;0.051002;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1958;8972;-34308;3746;26190;-34704;1573218689753906;0.405588;0.785874424;0.617695003;4.32502;2.66213;6.03437;-0.217523;0.051002;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1884;9020;-34320;3720;26156;-34592;1573218689773824;0.405588;0.785874424;0.617695003;4.32502;2.66151;6.03437;-0.217523;0.051002;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1908;8924;-34300;3804;26124;-34536;1573218689793831;0.405588;0.785874424;0.617695003;4.32502;2.66151;6.03437;-0.217523;0.051002;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1902;8930;-34352;3808;26106;-34572;1573218689814012;0.405588;0.785874424;0.617695003;4.32502;2.66151;6.03437;-0.217523;0.051002;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1902;9036;-34382;3766;26064;-34634;1573218689833799;0.405588;0.785874424;0.617695003;4.32502;2.66151;6.03437;-0.217523;0.051002;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;-0.0102553;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1938;8912;-34434;3790;26192;-34684;1573218689853820;0.405588;0.785874424;0.617695003;4.30844;2.66151;6.03372;-0.218961;0.0503608;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.0113725;-0.0063791;10.9141;12.9922;15.8125;0;1.77;2.13;1.96;0;0;0
-1952;8974;-34492;3794;26008;-34676;1573218689872793;0.405588;0.785874424;0.617695003;4.30844;2.66151;6.03372;-0.218961;0.0503608;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.0113725;-0.0063791;12.2344;12.9922;15.8125;0;1.68;2.1;2.08;0;0;0
-1928;9018;-34480;3680;26272;-34582;1573218689892790;0.405588;0.785874424;0.617695003;4.30844;2.66151;6.03372;-0.218961;0.0503608;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.0113725;-0.0063791;12.2344;12.9922;15.8125;0;1.68;2.1;2.08;0;0;0
-1990;8950;-34322;3732;25986;-34582;1573218689912812;0.405588;0.785874424;0.617695003;4.30844;2.66151;6.03372;-0.218961;0.0503608;20.4379;-58.0797;44.8853;-38.7764;-96.4109;-95.9992;-103.921;-103.883;0.0113725;-0.0063791;12.2344;12.9922;15.8125;0;1.68;2.1;2.08;0;0;0
