Front_X;Front_Y;Front_Z;Back_X;Back_Y;Back_Z;Timestamp;SpeedShip;Latitude;Longitude;Depth;DistToFloor;Heading;Pitch;Roll;M_UP;M_Down;M_Right;M_Left;VertForvUp;VertForvDown;VertBackUp;VertBackDown;GorizForw;GorizBack;Bat1_50_I;Bat2_50_I;Bat3_50_I;Bat4_50_I;Bat1_27_I;Bat2_27_I;Bat3_27_I;Bat4_27_I;SpeedShipEML;EmiErrorFlag
15188;-4194;-32834;12728;-5632;-32106;1573221654567911;0.186916;0.785870007;0.61770203;0.15512;3.68047;4.6288;-0.0409752;0.0588229;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15220;-4230;-32842;12774;-5596;-32108;1573221654587917;0.186916;0.785870007;0.61770203;0.15512;3.68047;4.6288;-0.0409752;0.0588229;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15222;-4216;-32802;12778;-5636;-32086;1573221654607920;0.186916;0.785870007;0.61770203;0.15512;3.68047;4.6288;-0.0409752;0.0588229;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15266;-4238;-32812;12770;-5640;-32016;1573221654627896;0.186916;0.785870007;0.61770203;0.15512;3.68047;4.6288;-0.0409752;0.0588229;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15282;-4242;-32824;12742;-5664;-31998;1573221654647898;0.186916;0.785870007;0.61770203;0.15512;3.68047;4.6288;-0.0409752;0.0588229;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15268;-4228;-32768;12800;-5666;-31954;1573221654667901;0.186916;0.785870007;0.61770203;0.15512;3.68047;4.6288;-0.0409752;0.0588229;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15230;-4246;-32748;12698;-5624;-31998;1573221654687894;0.186916;0.785870007;0.61770203;0.15512;3.68047;4.6288;-0.0409752;0.0588229;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15244;-4258;-32722;12830;-5660;-31982;1573221654707919;0.186916;0.785870039;0.617702024;0.15512;-0;4.6288;-0.0409752;0.0588229;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15224;-4258;-32752;12748;-5634;-32016;1573221654727920;0.186916;0.785870039;0.617702024;0.136104;-0;4.629;-0.0412523;0.0583126;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15234;-4256;-32696;12774;-5720;-32100;1573221654747908;0.186916;0.785870039;0.617702024;0.136104;-0;4.629;-0.0412523;0.0583126;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15188;-4242;-32678;12742;-5634;-32100;1573221654767908;0.186916;0.785870039;0.617702024;0.136104;-0;4.629;-0.0412523;0.0583126;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15244;-4256;-32716;12804;-5678;-32038;1573221654787903;0.186916;0.785870039;0.617702024;0.136104;-0;4.629;-0.0412523;0.0583126;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15222;-4276;-32812;12802;-5668;-31976;1573221654807888;0.186916;0.785870039;0.617702024;0.136104;-0;4.629;-0.0412523;0.0583126;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15256;-4264;-32828;12752;-5674;-31962;1573221654827917;0.186916;0.785870039;0.617702024;0.136104;-0;4.629;-0.0412523;0.0583126;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15288;-4274;-32738;12770;-5684;-31964;1573221654847907;0.186916;0.785870039;0.617702024;0.136104;-0;4.629;-0.0412523;0.0583126;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15288;-4276;-32770;12784;-5690;-31966;1573221654867890;0.186916;0.785870039;0.617702024;0.136104;-0;4.629;-0.0412523;0.0583126;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15332;-4296;-32748;12826;-5712;-31952;1573221654887894;0.186916;0.785870039;0.617702024;0.136104;-0;4.629;-0.0412523;0.0583126;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15330;-4284;-32722;12766;-5658;-31970;1573221654907958;0.186916;0.785870039;0.617702024;0.136104;-0;4.629;-0.0412523;0.0583126;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15294;-4264;-32748;12826;-5666;-32094;1573221654928036;0.186916;0.785870039;0.617702024;0.132513;-0;4.62941;-0.0408437;0.0567145;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15278;-4284;-32768;12764;-5680;-32060;1573221654947938;0.186916;0.785870039;0.617702024;0.132513;-0;4.62941;-0.0408437;0.0567145;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15262;-4306;-32642;12812;-5680;-32002;1573221654967900;0.186916;0.785870039;0.617702024;0.132513;-0;4.62941;-0.0408437;0.0567145;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15214;-4314;-32680;12766;-5714;-32018;1573221654987898;0.186916;0.785870039;0.617702024;0.132513;-0;4.62941;-0.0408437;0.0567145;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15262;-4302;-32674;12840;-5684;-32000;1573221655007905;0.186916;0.785870039;0.617702024;0.132513;-0;4.62941;-0.0408437;0.0567145;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15262;-4298;-32654;12770;-5744;-31916;1573221655027908;0.186916;0.785870039;0.617702024;0.132513;-0;4.62941;-0.0408437;0.0567145;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15352;-4302;-32648;12780;-5718;-31968;1573221655047917;0.186916;0.785870039;0.617702024;0.132513;-0;4.62941;-0.0408437;0.0567145;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15306;-4334;-32716;12814;-5736;-31956;1573221655067909;0.186916;0.785870039;0.617702024;0.132513;-0;4.62941;-0.0408437;0.0567145;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15342;-4314;-32726;12836;-5698;-32046;1573221655087919;0.186916;0.785870039;0.617702024;0.132513;-0;4.62941;-0.0408437;0.0567145;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15332;-4342;-32774;12762;-5788;-32058;1573221655107936;0.186916;0.785870039;0.617702024;0.132513;-0;4.62941;-0.0408437;0.0567145;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15270;-4342;-32752;12794;-5760;-31984;1573221655127899;0.186916;0.785870039;0.617702024;0.132513;-0;4.63005;-0.0400641;0.0543745;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15274;-4346;-32696;12838;-5774;-31934;1573221655147895;0.186916;0.785870039;0.617702024;0.132513;-0;4.63005;-0.0400641;0.0543745;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15252;-4352;-32696;12766;-5808;-31932;1573221655167905;0.186916;0.785870039;0.617702024;0.132513;-0;4.63005;-0.0400641;0.0543745;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15318;-4372;-32736;12808;-5748;-31966;1573221655187923;0.186916;0.785870039;0.617702024;0.132513;-0;4.63005;-0.0400641;0.0543745;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15322;-4398;-32704;12764;-5796;-31998;1573221655207907;0.186916;0.785870039;0.617702024;0.132513;-0;4.63005;-0.0400641;0.0543745;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15280;-4362;-32752;12802;-5814;-32008;1573221655227893;0.186916;0.785870039;0.617702024;0.132513;-0;4.63005;-0.0400641;0.0543745;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15260;-4374;-32720;12762;-5876;-32038;1573221655247913;0.186916;0.785870039;0.617702024;0.132513;-0;4.63005;-0.0400641;0.0543745;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15224;-4396;-32612;12840;-5786;-31920;1573221655267887;0.186916;0.785870039;0.617702024;0.132513;-0;4.63005;-0.0400641;0.0543745;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15272;-4432;-32658;12754;-5798;-31922;1573221655287921;0.186916;0.785870039;0.617702024;0.132513;-0;4.63005;-0.0400641;0.0543745;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15276;-4434;-32656;12810;-5812;-31924;1573221655307900;0.186916;0.785870039;0.617702024;0.132513;-0;4.63005;-0.0400641;0.0543745;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15306;-4430;-32662;12774;-5818;-31968;1573221655327914;0.186916;0.785870039;0.617702024;0.132513;-0;4.63005;-0.0400641;0.0543745;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15330;-4436;-32640;12768;-5858;-32034;1573221655347924;0.186916;0.785870039;0.617702024;0.136104;-0;4.63074;-0.0391123;0.0513764;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15328;-4478;-32624;12746;-5854;-32028;1573221655367888;0.186916;0.785870039;0.617702024;0.136104;-0;4.63074;-0.0391123;0.0513764;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15290;-4478;-32652;12782;-5888;-31972;1573221655387918;0.186916;0.785870039;0.617702024;0.136104;-0;4.63074;-0.0391123;0.0513764;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15284;-4454;-32666;12744;-5880;-31922;1573221655408096;0.186916;0.785870039;0.617702024;0.136104;-0;4.63074;-0.0391123;0.0513764;0;0;0;0;0;0;0;0;0;0;1.59375;2.01562;1.03125;0;1.74;2.07;1.9;0;0;0
15250;-4476;-32674;12772;-5906;-31956;1573221655427020;0.186916;0.785870039;0.617702024;0.136104;-0;4.63074;-0.0391123;0.0513764;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15316;-4496;-32660;12714;-5902;-32020;1573221655446892;0.186916;0.785870039;0.617702024;0.136104;-0;4.63074;-0.0391123;0.0513764;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15340;-4530;-32672;12716;-5958;-31978;1573221655466942;0.186916;0.785870039;0.617702024;0.136104;-0;4.63074;-0.0391123;0.0513764;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15270;-4534;-32700;12748;-5922;-31990;1573221655486909;0.186916;0.785870039;0.617702024;0.136104;-0;4.63074;-0.0391123;0.0513764;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15242;-4558;-32708;12710;-5952;-31900;1573221655506892;0.186916;0.785870039;0.617702024;0.136104;-0;4.63074;-0.0391123;0.0513764;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15262;-4536;-32746;12768;-5936;-31886;1573221655526910;0.186916;0.785870039;0.617702024;0.136104;-0;4.63074;-0.0391123;0.0513764;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15326;-4608;-32716;12702;-5970;-31902;1573221655546904;0.186916;0.785870039;0.617702024;0.148242;-0;4.63113;-0.0383949;0.048419;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15316;-4606;-32686;12728;-6054;-31908;1573221655566905;0.186916;0.785870039;0.617702024;0.148242;-0;4.63113;-0.0383949;0.048419;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15294;-4626;-32648;12722;-6012;-31976;1573221655586888;0.186916;0.785870039;0.617702024;0.148242;-0;4.63113;-0.0383949;0.048419;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15322;-4650;-32602;12736;-6032;-32002;1573221655606913;0.186916;0.785870039;0.617702024;0.148242;-0;4.63113;-0.0383949;0.048419;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15282;-4626;-32628;12696;-6060;-32014;1573221655626901;0.186916;0.785870039;0.617702024;0.148242;-0;4.63113;-0.0383949;0.048419;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15272;-4672;-32602;12676;-6086;-31996;1573221655646914;0.186916;0.785870039;0.617702024;0.148242;-0;4.63113;-0.0383949;0.048419;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15238;-4662;-32654;12704;-6098;-31942;1573221655666887;0.186916;0.785870039;0.617702024;0.148242;-0;4.63113;-0.0383949;0.048419;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15312;-4740;-32740;12704;-6130;-31920;1573221655686901;0.186916;0.785870039;0.617702024;0.148242;-0;4.63113;-0.0383949;0.048419;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15282;-4734;-32778;12680;-6134;-31872;1573221655706906;0.186916;0.785870039;0.617702024;0.148242;-0;4.63113;-0.0383949;0.048419;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15318;-4736;-32786;12698;-6164;-31866;1573221655726884;0.186916;0.785870039;0.617702024;0.148242;-0;4.63113;-0.0383949;0.048419;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15308;-4754;-32758;12702;-6228;-31916;1573221655746934;0.186916;0.785870039;0.617702024;0.148242;-0;4.63113;-0.0383949;0.048419;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15264;-4780;-32670;12716;-6196;-31954;1573221655766907;0.186916;0.785870071;0.617702021;0.148242;-0;4.6312;-0.0382199;0.0454143;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15238;-4802;-32636;12658;-6200;-32012;1573221655786913;0.186916;0.785870071;0.617702021;0.148242;-0;4.6312;-0.0382199;0.0454143;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15250;-4798;-32582;12706;-6226;-31890;1573221655806902;0.186916;0.785870071;0.617702021;0.148242;-0;4.6312;-0.0382199;0.0454143;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15276;-4834;-32674;12636;-6224;-31886;1573221655826918;0.186916;0.785870071;0.617702021;0.148242;-0;4.6312;-0.0382199;0.0454143;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15266;-4868;-32642;12686;-6250;-31894;1573221655846898;0.186916;0.785870071;0.617702021;0.148242;-0;4.6312;-0.0382199;0.0454143;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15266;-4858;-32570;12668;-6276;-31980;1573221655866905;0.186916;0.785870071;0.617702021;0.148242;-0;4.6312;-0.0382199;0.0454143;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15304;-4910;-32594;12664;-6316;-31930;1573221655886906;0.186916;0.785870071;0.617702021;0.148242;-0;4.6312;-0.0382199;0.0454143;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15304;-4898;-32610;12680;-6264;-31844;1573221655906906;0.186916;0.785870071;0.617702021;0.148242;-0;4.6312;-0.0382199;0.0454143;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15264;-4958;-32622;12644;-6302;-31898;1573221655926951;0.186916;0.785870071;0.617702021;0.148242;-0;4.6312;-0.0382199;0.0454143;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15268;-4930;-32632;12636;-6308;-31932;1573221655946919;0.186916;0.785870071;0.617702021;0.148242;-0;4.6312;-0.0382199;0.0454143;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15252;-4960;-32606;12660;-6376;-31968;1573221655966886;0.186916;0.785870071;0.617702021;0.148242;-0;4.63094;-0.0391327;0.0427954;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15234;-4998;-32674;12612;-6400;-31960;1573221655986934;0.186916;0.785870071;0.617702021;0.148242;-0;4.63094;-0.0391327;0.0427954;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15306;-4992;-32640;12650;-6406;-31854;1573221656006904;0.186916;0.785870071;0.617702021;0.148242;-0;4.63094;-0.0391327;0.0427954;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15280;-5000;-32678;12610;-6444;-31842;1573221656026906;0.186916;0.785870071;0.617702021;0.148242;-0;4.63094;-0.0391327;0.0427954;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15280;-5010;-32632;12652;-6408;-31852;1573221656046892;0.186916;0.785870071;0.617702021;0.148242;-0;4.63094;-0.0391327;0.0427954;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15284;-5046;-32570;12604;-6444;-31864;1573221656066895;0.186916;0.785870071;0.617702021;0.148242;-0;4.63094;-0.0391327;0.0427954;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15266;-5046;-32578;12654;-6428;-31880;1573221656087031;0.186916;0.785870071;0.617702021;0.148242;-0;4.63094;-0.0391327;0.0427954;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15246;-5068;-32532;12604;-6490;-31974;1573221656106922;0.186916;0.785870071;0.617702021;0.148242;-0;4.63094;-0.0391327;0.0427954;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15234;-5080;-32598;12664;-6456;-31970;1573221656126903;0.186916;0.785870071;0.617702021;0.148242;-0;4.63094;-0.0391327;0.0427954;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15242;-5100;-32586;12618;-6426;-31918;1573221656146889;0.186916;0.785870071;0.617702021;0.148242;-0;4.63094;-0.0391327;0.0427954;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15232;-5104;-32586;12596;-6482;-31882;1573221656166918;0.186916;0.785870071;0.617702021;0.148242;-0;4.63094;-0.0391327;0.0427954;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15284;-5108;-32654;12634;-6508;-31816;1573221656186926;0.186916;0.785870071;0.617702021;0.148242;-0;4.63074;-0.0403979;0.0413989;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15292;-5100;-32574;12610;-6518;-31870;1573221656206901;0.186916;0.785870071;0.617702021;0.148242;-0;4.63074;-0.0403979;0.0413989;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15238;-5122;-32542;12646;-6528;-31918;1573221656226911;0.186916;0.785870071;0.617702021;0.148242;-0;4.63074;-0.0403979;0.0413989;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15240;-5138;-32566;12574;-6542;-31974;1573221656246907;0.186916;0.785870071;0.617702021;0.148242;-0;4.63074;-0.0403979;0.0413989;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15294;-5148;-32644;12624;-6536;-31920;1573221656266911;0.186916;0.785870071;0.617702021;0.148242;-0;4.63074;-0.0403979;0.0413989;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15280;-5158;-32706;12604;-6528;-31876;1573221656286911;0.186916;0.785870071;0.617702021;0.148242;-0;4.63074;-0.0403979;0.0413989;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15262;-5124;-32690;12628;-6532;-31828;1573221656306903;0.186916;0.785870071;0.617702021;0.148242;-0;4.63074;-0.0403979;0.0413989;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15252;-5136;-32658;12584;-6526;-31904;1573221656326906;0.186916;0.785870071;0.617702021;0.148242;-0;4.63074;-0.0403979;0.0413989;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15246;-5156;-32552;12638;-6512;-31854;1573221656346920;0.186916;0.785870071;0.617702021;0.148242;-0;4.63074;-0.0403979;0.0413989;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15294;-5178;-32608;12584;-6546;-31948;1573221656366898;0.186916;0.785870071;0.617702021;0.148242;-0;4.63074;-0.0403979;0.0413989;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15270;-5142;-32602;12640;-6538;-31844;1573221656386900;0.186916;0.785870071;0.617702021;0.148242;-0;4.63067;-0.0418314;0.0404479;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15206;-5164;-32652;12588;-6530;-31872;1573221656406916;0.186916;0.785870071;0.617702021;0.148242;-0;4.63067;-0.0418314;0.0404479;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15212;-5130;-32624;12618;-6510;-31830;1573221656426919;0.186916;0.785870071;0.617702021;0.148242;-0;4.63067;-0.0418314;0.0404479;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
15256;-5162;-32640;12598;-6550;-31852;1573221656446910;0.186916;0.785870071;0.617702021;0.148242;-0;4.63067;-0.0418314;0.0404479;0;0;0;0;0;0;0;0;0;0;1.59375;1.98438;1.03125;0;1.74;2.04;1.9;0;0;0
