Front_X;Front_Y;Front_Z;Back_X;Back_Y;Back_Z;Timestamp;SpeedShip;Latitude;Longitude;Depth;DistToFloor;Heading;Pitch;Roll;M_UP;M_Down;M_Right;M_Left;VertForvUp;VertForvDown;VertBackUp;VertBackDown;GorizForw;GorizBack;Bat1_50_I;Bat2_50_I;Bat3_50_I;Bat4_50_I;Bat1_27_I;Bat2_27_I;Bat3_27_I;Bat4_27_I;SpeedShipEML;EmiErrorFlag
1584;13214;-33330;3566;16514;-32914;1573218440931805;0.011112;0.785869264;0.617681912;4.17545;4.6731;6.1638;-0.0526628;0.0665251;13.4773;12.6708;-15.1586;-13.6437;-27.982;-39.6181;-23.039;-22.9224;-0.00297733;0.00160414;1.59375;2.14844;1.13281;0;1.68;2.07;2.08;0;0;0
1556;13144;-33444;3546;16608;-32882;1573218440951750;0.011112;0.785869264;0.617681912;4.17545;4.6731;6.16424;-0.0538586;0.0663451;13.4773;12.6708;-15.1586;-13.6437;-27.982;-39.6181;-23.039;-22.9224;-0.00297733;0.00160414;1.59375;2.14844;1.13281;0;1.68;2.07;2.08;0;0;0
1560;13136;-33412;3596;16622;-32854;1573218440971772;0.011112;0.785869264;0.617681912;4.17545;4.6731;6.16424;-0.0538586;0.0663451;13.4773;12.6708;-15.1586;-13.6437;-27.982;-39.6181;-23.039;-22.9224;-0.00297733;0.00160414;1.59375;2.14844;1.13281;0;1.68;2.07;2.08;0;0;0
1592;13116;-33442;3596;16702;-32780;1573218440991766;0.011112;0.785869264;0.617681912;4.17545;4.6731;6.16424;-0.0538586;0.0663451;13.4773;12.6708;-15.1586;-13.6437;-27.982;-39.6181;-23.039;-22.9224;-0.00297733;0.00160414;1.59375;2.14844;1.13281;0;1.68;2.07;2.08;0;0;0
1582;13100;-33352;3598;16830;-32838;1573218441011737;0.011112;0.785869264;0.617681912;4.17545;4.70252;6.16424;-0.0538586;0.0663451;13.4773;12.6708;-15.1586;-13.6437;-27.982;-39.6181;-23.039;-22.9224;-0.00297733;0.00160414;1.59375;2.14844;1.13281;0;1.68;2.07;2.08;0;0;0
1536;13086;-33290;3620;16764;-32970;1573218441031770;0.011112;0.785869264;0.617681912;4.17545;4.70252;6.16424;-0.0538586;0.0663451;13.4773;12.6708;-15.1586;-13.6437;-27.982;-39.6181;-23.039;-22.9224;-0.00297733;0.00160414;1.59375;2.14844;1.13281;0;1.68;2.07;2.08;0;0;0
1544;13050;-33282;3714;17008;-33008;1573218441051771;0.011112;0.785869264;0.617681912;4.17545;4.70252;6.16424;-0.0538586;0.0663451;13.4773;12.6708;-15.1586;-13.6437;-27.982;-39.6181;-23.039;-22.9224;-0.00297733;0.00160414;1.59375;2.14844;1.13281;0;1.68;2.07;2.08;0;0;0
1562;13056;-33300;3668;16938;-32938;1573218441071833;0.011112;0.785869264;0.617681912;4.17545;4.70252;6.16424;-0.0538586;0.0663451;13.4773;12.6708;-15.1586;-13.6437;-27.982;-39.6181;-23.039;-22.9224;-0.00297733;0.00160414;1.59375;2.14844;1.13281;0;1.68;2.07;2.08;0;0;0
1584;13018;-33278;3724;17148;-32878;1573218441091779;0.011112;0.785869264;0.617681912;4.17545;4.70252;6.16424;-0.0538586;0.0663451;0.0236876;12.6708;-15.1586;-13.6437;-27.982;-39.6181;-23.039;-22.9224;-0.00297733;0.00160414;1.59375;2.14844;1.13281;0;1.68;2.07;2.08;0;0;0
1510;13038;-33440;3738;17146;-32902;1573218441111770;0.011112;0.785869264;0.617681912;4.17545;4.70252;6.16424;-0.0538586;0.0663451;0.0236876;-1.24087;-15.1586;-13.6437;-27.982;-39.6181;-23.039;-22.9224;-0.00297733;0.00160414;1.59375;2.14844;1.13281;0;1.68;2.07;2.08;0;0;0
1538;12962;-33412;3740;17292;-33058;1573218441131858;0.011112;0.785869264;0.617681912;4.17545;4.70252;6.16424;-0.0538586;0.0663451;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1466;12972;-33384;3802;17266;-32934;1573218441151814;0.011112;0.785869264;0.617681912;4.17545;4.70252;6.16424;-0.0538586;0.0663451;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1458;12904;-33344;3798;17406;-32930;1573218441171756;0.011112;0.785869264;0.617681912;4.17545;4.70252;6.16461;-0.0550271;0.06635;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1450;12890;-33358;3830;17380;-33024;1573218441191755;0.011112;0.785869264;0.617681912;4.17545;4.70252;6.16461;-0.0550271;0.06635;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1420;12812;-33316;3826;17568;-33088;1573218441211771;0.011112;0.785869264;0.617681912;4.17545;4.70252;6.16461;-0.0550271;0.06635;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1450;12830;-33354;3866;17568;-33032;1573218441231798;0.011112;0.785869264;0.617681912;4.17545;4.70252;6.16461;-0.0550271;0.06635;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1388;12782;-33444;3898;17794;-33008;1573218441251822;0.011112;0.785869264;0.617681912;4.17545;4.70252;6.16461;-0.0550271;0.06635;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1384;12786;-33452;3950;17690;-33086;1573218441271780;0.011112;0.785869264;0.617681912;4.17545;4.70218;6.16461;-0.0550271;0.06635;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1404;12706;-33488;3984;17804;-33066;1573218441291770;0.011112;0.785869264;0.617681912;4.17545;4.70218;6.16461;-0.0550271;0.06635;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1412;12694;-33516;4018;17920;-33044;1573218441311898;0.011112;0.785869264;0.617681912;4.17545;4.70218;6.16461;-0.0550271;0.06635;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1412;12638;-33520;4022;17986;-33176;1573218441331761;0.011112;0.785869264;0.617681912;4.17545;4.70218;6.16461;-0.0550271;0.06635;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1408;12644;-33468;4056;18232;-33174;1573218441351783;0.011112;0.785869264;0.617681912;4.17545;4.70218;6.16461;-0.0550271;0.06635;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1384;12636;-33500;4084;18218;-33120;1573218441371812;0.011112;0.785869264;0.617681912;4.17824;4.70218;6.16488;-0.0561958;0.0664547;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1384;12556;-33472;4114;18308;-33122;1573218441391744;0.011112;0.785869264;0.617681912;4.17824;4.70218;6.16488;-0.0561958;0.0664547;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1332;12552;-33580;4130;18378;-33226;1573218441411765;0.011112;0.785869264;0.617681912;4.17824;4.70218;6.16488;-0.0561958;0.0664547;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1344;12512;-33548;4184;18522;-33266;1573218441431821;0.011112;0.785869264;0.617681912;4.17824;4.70218;6.16488;-0.0561958;0.0664547;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1250;12450;-33592;4256;18568;-33234;1573218441451781;0.011112;0.785869264;0.617681912;4.17824;4.70218;6.16488;-0.0561958;0.0664547;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1310;12450;-33614;4270;18736;-33156;1573218441471895;0.011112;0.785869264;0.617681912;4.17824;4.70218;6.16488;-0.0561958;0.0664547;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1260;12394;-33650;4280;18814;-33258;1573218441491786;0.011112;0.785869264;0.617681912;4.17824;4.70218;6.16488;-0.0561958;0.0664547;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1234;12360;-33646;4336;18898;-33338;1573218441511817;0.011112;0.785869264;0.617681912;4.17824;4.70218;6.16488;-0.0561958;0.0664547;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1246;12386;-33672;4342;19034;-33352;1573218441531748;0.011112;0.785869264;0.617681912;4.17824;4.70181;6.16488;-0.0561958;0.0664547;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1232;12268;-33588;4398;19130;-33320;1573218441551773;0.011112;0.785869264;0.617681912;4.17824;4.70181;6.16488;-0.0561958;0.0664547;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1234;12240;-33534;4402;19252;-33316;1573218441571754;0.011112;0.785869264;0.617681912;4.17824;4.70181;6.16488;-0.0561958;0.0664547;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1264;12168;-33570;4486;19358;-33344;1573218441591820;0.011112;0.785869264;0.617681912;4.15136;4.70181;6.16526;-0.0574104;0.0666481;0.0236876;-1.24087;-23.3016;-24.5349;-50.994;-51.5426;-60.8488;-56.6024;0.0196491;0.00526182;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1244;12200;-33578;4546;19550;-33408;1573218441611793;0.011112;0.785869264;0.617681912;4.15136;4.70181;6.16526;-0.0574104;0.0666481;0.0236876;-1.24087;-23.3016;-24.5349;-59.8841;-60.1113;-60.8488;-61.8592;-0.0223144;-0.00323949;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1208;12142;-33526;4536;19734;-33488;1573218441631763;0.011112;0.785869264;0.617681912;4.15136;4.70181;6.16526;-0.0574104;0.0666481;0.0236876;-1.24087;-23.3016;-24.5349;-59.8841;-60.1113;-60.8488;-61.8592;-0.0223144;-0.00323949;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1214;12032;-33578;4648;19818;-33396;1573218441651755;0.011112;0.785869264;0.617681912;4.15136;4.70181;6.16526;-0.0574104;0.0666481;0.0236876;-1.24087;-23.3016;-24.5349;-59.8841;-60.1113;-60.8488;-61.8592;-0.0223144;-0.00323949;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
1190;12068;-33552;4694;19832;-33416;1573218441671804;0.011112;0.785869264;0.617681912;4.15136;4.70181;6.16526;-0.0574104;0.0666481;0.0236876;-1.24087;-23.3016;-24.5349;-59.8841;-60.1113;-60.8488;-61.8592;-0.0223144;-0.00323949;1.89844;3.46094;1.13281;0;1.92;2.21;2.05;0;0;0
